title,text,label
urgente apos premio no faustao psol estuda lancar pablo vittar a presidencia em 2018,devido a polarizacao politica e a clausula de barreira recentemente aprovada na ultima reforma politica os partidos pequenos estao tendo que procurar solucoes cada vez mais criativas para as eleicoes presidenciais de 2018.foi pensando nisso que o psol decidiu convidar x cantorx pabllo vittar para concorrer a presidencia da republica em 2018. numa realidade eleitoral onde lula pode estar preso a legenda de extrema esquerda que consegue agregar dois valores antagonicos socialismo e liberdade com muita harmonia e lacracao decidiu revolucionaro psol ultimamente vem desempenhando um papel minoritario nas eleicoes presidenciais tendo apenas alguns bons momentos no debate de 2014 como pontos altos em sua historia recente apenas para lembrar luciana genro leviana e orgao excretor nao reproduz mas acredita que com o lancamento da cantora ele deve conseguir pela primeira vez em sua historia superar a marca de 2 em intencoes de votosprocurado pela redacao do cbm news ivan valente do partido afirmou pabllo e um sucesso absoluto muito mais lacradorx e conhecidx que qualquer integrante do nosso partido elx acabou de ganhar um premio no faustao com voto popular. apenas isso ja basta pra elx estar na frente de todos os candidatos na nossa legendx e ser nossa melhor chance na corrida presidencial em 2018ate o fechamento lacracao dessa reportagem pabllo ainda nao havia confirmado se aceitara ou nao o convite mas os bolsonaros ja adiantaram que farao varios comentarios sobre bumbuns gulosos e partidos de piroca caso venham a se enfrentar no debate,fake
mulher de cabral se recusa a comer em presidio nao sou cachorro pra comer essa porcaria,a mulher do exgovernador do rio de janeiro sergio cabral esta presa. adriana ancelmo foi transferida para o presidio de bangu. ela teve a prisao decretada pelo juiz marcelo bretas responsavel pela operacao calicute um desdobramento da lava jato.a exprimeira dama adriana ancelmo esta numa cela individual vai ter direito a banho de sol e visitas. ela sergio cabral e outros 11 acusados viraram reus no processo que investiga um esquema de fraudes em licitacoes e cobranca de propina de empreiteiras. os desvios podem chegar a r 224 milhoes.comportamento no presidiosegundo informacoes internas da penitenciaria de bangu adriana se recusou a comer no presidio e teria dito e isso que vou comer nao sou cachorro pra comer essa porcaria me tragam comida de verdade.as informacoes foram passadas ao responsavel pela alimentacao dos detentos. que prometeu averiguar o caso.,fake
e parece que as urnas eletronicas nao sao inviolaveis e suspeitar de manipulacao nao e paranoia,o numero de eleitores que participaram da eleicao da assembleia nacional constituinte anc do ultimo domingo na venezuela foi manipulado. a acusacao veio a tona nesta tercafeira pela smartmatic empresa que trabalha em pleitos venezuelanos desde 2004. conduziu inclusive as duas ultimas eleicoes presidenciais 2006 e 2012 que reelegeram hugo chavez. a informacao foi dada pelo presidente da companhia de londres e repercutida por agencias internacionais. de acordo com ele os numeros oficiais foram inflados em um milhao. o orgao oficial eleitoral da venezuela divulgou no inicio da semana que o comparecimento as urnas foi de 8.089.320 de pessoas.sabemos sem duvidas que o comparecimento da ultima eleicao para a assembleia nacional constituinte foi manipulado declarou antonio mugica ceo da smartmatic. ainda segundo ele a fraude foi detectada em razao do sistema eleitoral automatizado usado no pais. o executivo se recusou a responder se tal manipulacao poderia mudar o resultado final da eleicao.opa quer dizer que as urnas eletronicas nao sao inviolaveis e que e perfeitamente factivel uma enorme manipulacao dos resultados e quem diz isso_e o presidente da propria smartmatic por acaso a mesma empresa que fornece o sistema ao brasil ou_seja quando a direita levantou suspeitas apos inumeros indicios de que pode ter havido fraude em nossas eleicoes nao era maluquice de reacionario paranoico afinal de contasrecordar e viverem 29 de outubro de 2006 o poderoso matutino the new york times denunciou que os eua investigavam a presenca das maos do governo de chavez num suposto golpe eletronico em urnas em varios paises. o centro de tudo era a empresa venezuelana smartmatic. que alias trabalhou no brasil prestando seus servicos nas eleicoes presidenciais de 2014.nas eleicoes presidenciais de 2014 a empresa recebeu um contrato junto ao tse no valor de r 136.180.63371 cento e trinta e seis milhoes cento e oitenta mil seiscentos e trinta e tres reais e setenta e um centavos.varias eleicoes latinoamericanas foram decididas por poucos votos diferencas irrisorias de um ou dois pontos percentuais. inclusive a vitoria de dilma em 2014. ou_seja bastava manipular algumas urnas para mudar totalmente o resultado. lembram quando aecio neves ja era considerado o vitorioso com mais de 90 das urnas apuradas pois e. mas suspeitar de fraude ja era absurdo diziam os bolivarianos os mesmos que defendem maduro na venezuela. leandro ruschel comentouquando a propria smartmatic a empresa envolvida em varias fraudes eleitorais denuncia a adulteracao de resultados eleitorais pelo governo venezuelano voce percebe o quanto esse governo e podre. e tambem o quanto aparentemente esta quebrado para nao ter dinheiro suficiente para silenciar a smartmatic.quem ainda acha que esses comunistas sim sao comunistas jogam de acordo com as regras do jogo e_nao sao capazes de cometer os mais escancarados crimes para chegar ou ficar no poder nao entendeu nada sobre a essencia dessa gente. e claro que as urnas eletronicas nao sao confiaveis ou voce acha que os americanos optam pelo sistema analogico por falta de capacidade tecnologica bobinho...,fake
presidente michel temer propoe o fim do carnaval no brasil,nem olinda nem salvador nem rio de janeiro. apos aprovacao da chamada pec dos gastos a pec 241 que congela as despesas do governo federal com saude e educacao por ate 20 anos uma noticia pode abalar os folioes de todo o pais.com as contas no vermelho o presidente michel temer acredita que nao ha mais espaco para superfluos como educacao e festejos como o carnaval enquanto durar a crise economica. a medida ja cancela o carnaval de 2017.um pais que verdadeiramente mergulha em austeridade nao possui momento e motivo nenhum para festejos. nao apenas nao repassaremos mais nem um real para financiamento de carnaval como aboliremos a festa o feriado e proporemos calendario trabalhista normal afirmou temer.,fake
deputada maria do rosario votou contra intervencao no rio os traficantes precisam de dialogo e_nao do exercito com armasdisse,a deputada maria do rosario ptrs diz que o decreto nao trata de seguranca publica mas cria um estado de excecao. o pt segue o voto da deputada sendo_assim contra a atuacao do exercito no rio de janeiro.,fake
donald trump diz que imigrantes brasileiros sao porcos latinos,o bilionario americano donald trump candidato a presidencia dos estados unidos da america desembarcou em seu luxuoso aviao em nova iorque para mais uma agenda de campanha. cercado por dezenas de segurancas donald trump tinha um encontro marcado com a sua assessoria de campanha para depois seguir para uma entrevista na cnn.no caminho ainda no saguao do aeroporto jfk em nova iorque trump foi cercado por jornalistas que fizeram algumas perguntas sobre seus projetos para os imigrantes que escolhem nova iorque como principal destino.trump respondeu alguns pontos e enfatizou que os imigrantes brasileiros nao sao bem vindos na economia americano pois os mesmos parecem porcos latinos chafurdando tudo pela frente tao desorganizados quanto a economia brasileira.a declaracao de trump nao caiu bem na comunidade brasileira em nova iorque que pediu retratacao do candidato.donald trump disputa com hillary clinton a cadeira da presidencia.,fake
senadora do pt fatima bezerra apresentou um projeto para obter wifi nos presidios,a senadora fatima bezerra ptrn apresentou nesta semana um projeto de lei que visa a tecnologia nas carceragens brasileira o recurso de ter instalacoes de wifi para que entao os detentos facam bom aproveito com videoaulas estimulantes ao qual traga um bom retorno de estimulacao a reeducacao dos detentos visando a melhoria mundialmente a mesma defende os direitos humanos e ve que esse projeto tras a liberdade de pensamento de expressao e igualdade dos carcereiros.a intencao e poder colocar os detentos em uma possivel participacao direta com o mundo de fora para que assim eles desenvolvam suas condicoes de cidadaos.foi uma discussao muito controversa cheias de divergencias entre todos os parlamentares que estiveram presentes na legalizacao do projeto,fake
bolsonaro vai apresentar projeto para separar o sangue doado por homossexuais,ele diz que o sangue doado e todo misturado e que o receptor deve estar ciente se esta recebendo o sangue de um heterossexual ou naoo deputado jair bolsonaro pprj anunciou que vai entregar uma proposta de lei que visa possibilitar as pessoas que necessitarem de transfusao de sangue escolher se querem receber apenas sangue doado por heterossexuais.a justificativa do projeto segundo ele e que homossexuais correm risco maior de contrair doencas sexualmente transmissiveis. ele diz ainda_que o sangue doado e todo misturado e que o receptor deve estar ciente se esta recebendo o sangue de um heterossexual ou nao.recentemente o ministerio da saude flexibilizou a doacao de sangue para homossexuais que ate entao era proibida. desde junho do ano passado gays e lesbicas podem doar sangue desde_que tenham um parceiro fixo ou que nao tenham mantido relacoes sexuais nos ultimos doze meses.,fake
argentinos protestam e gritam isto aqui nao e brasil,o brasil do governo de michel temer virou referencia internacional uma ma referencia no_entanto um dos gritos de guerra dos manifestantes argentinos contra a reforma da previdencia imposta por macri e isto aqui nao e o brasil os argentinos sairam as ruas para protestar contra mudancas nas aposentadorias e pensoes de funcionarios ja aposentados e aumento na idade minima de aposentadoria247 o brasil do governo de michel temer virou referencia internacional. uma ma referencia no entanto. um dos gritos de guerra dos manifestantes argentinos contra a reforma da previdencia imposta por macri e isto aqui nao e o brasil os argentinos sairam as ruas para protestar contra mudancas nas aposentadorias e pensoes de funcionarios ja aposentados e aumento na idade minima de aposentadoria propostos por um governo eleito. aqui temer tenta impor reformas ainda mais graves sem ao_menos ter sido chancelado pelas urnas.a proposta de macri reve o calculo da aposentadoria o que pode prejudicar 17 milhoes de cidadaos argentinos. de acordo com a nova medida para exemplificar o proximo reajuste nos vencimentos programado para marco cai de 12 para 57.a base do governo havia manobrado para acelerar a votacao que deveria ter sido realizada hoje. entretanto a sessao foi suspensa apos episodios de violencia na capital. varios manifestantes ficaram feridos incluindo dois deputados da oposicao. mais de mil membros das forcas armadas reprimiram o ato que acontecia desde as 9h na avenida de mayo centro de buenos aires. dentro do congresso empurraempurra e tensao adiaram a votacao para a semana que vem.a mudanca consiste em levar em conta no calculo um indice de inflacao e_nao a base de arrecadacao tributaria e a media de aumentos salariais no pais como e feito hoje. a oposicao classifica a investida como um roubo aos aposentados. o deputado federal e um dos lideres do partido dos trabalhadores socialistas pts nicolas del cano acusa o governo de esconder a intencao da reforma durante sua campanha eleitoral.,fake
revista forbes revela fortuna bilionaria de lula. um dos mais ricos do mundo.,pode um cidadao eleito presidente e pertencente a classe media baixa se tornar em dois mandatos presidenciais em um bilionario apenas com seus rendimentos e beneficios do cargo a resposta e sim. o expresidente lula e um suposto e exemplar caso desse milagre financeiro tendose como base as denuncias recorrentes ja feitas pela midia.a conceituada revista forbes trouxe a tona esse tema reputando a lula a posse de uma fortuna pessoal estimada em mais de r 2 bilhoes de dolares devendose ressaltar que a primeira denuncia ocorreu ao que tudo indica em 2006 o que nos leva a concluir que a inteligencia financeira do expresidente ja deve ter mais_que dobrado esse valor na falta de uma contestacao formal e legal do expresidente contra a revista.nesta semana a divulgacao pelo wikileaks de suspeitas tambem ja feitas anteriormente de subornos envolvendo o expresidente nas relacoes de compras feitas pelo desgoverno brasileiro em relacao a processos de licitacoes passados ou em andamento nos conduz novamente e necessariamente a uma pergunta nao respondida como_se explica o vertiginoso crescimento do patrimonio pessoal e familiar da familia lulao que devem estar pensando os milhares de contribuintes que tem suas declaracoes de renda rejeitadas e sao legalmente todos os anos obrigados a dar as devidas satisfacoes a receita federal sobre crescimentos patrimoniais tecnicamente inexplicaveis mas de valor expressivamente menor do que o associado ao patrimonio pessoal e familiar do expresidentea pergunta que fica no ar e sobre que atitudes deveriam e devem tomar o ministerio publico a receita federal o tribunal de contas e a policia federal diante de supostas e escandalosas evidencias de enriquecimento ilicito de alguem que ficou durante dois mandatos consecutivos no cargo de presidente da republicano brasil cada vez mais a corrupcao compensa e as eventuais punicoes ja viraram brincadeira que nossa sociedade no cerne dos seus nucleos de poder publicos e privados aprendeu a impunidade a leva a se nivelar por baixo aceitando que roubar o contribuinte ja se tornou um ato politicamente correto para que a o projeto de poder do pt um regime civil fascista fundamentado no suborno e em um assistencialismo comprador de votos siga inexoravelmente avante.,fake
eu fui melhor que getulio e se eleito serei melhor que deus diz lula,para o expresidente o ceu tem que ser aqui na terra dando oportunidades melhores para os trabalhadores. o expresidente luis inacio lula da silva disse durante um discurso disse que e bobagem acreditar que o pobre so vai ganhar os ceus depois da morte. ...ao se expressar desta maneira ironiza a passagem escrita em lucas 18.25 que diz porque e mais facil entrar um camelo pelo fundo de uma agulha do que entrar um rico no reino de deus e diz eu fui melhor que getulio e se eleito serei melhor que deus.,fake
lula ja teria plano de fuga e iria deixar o brasil nesta madrugada pf ja estava de campana,lula ate que tentou em um jato particular ele ia sair do brasil pelo aeroporto de campo de marte mas o toda equipa da pf ja estava de campana e lula foi levado pela lavajato.a operacao aletheia da policia federal prenderia o expresidente luiz inacio lula da silva mas a cupula da justica e o nucleo duro da lava jato reunida na procuradoria geral da republica decidiu que uma conducao coercitiva dele neste momento seria o mais importante para ele esclarecer a ligacao de empreiteiras do petrolao nos gastos no sitio em atibaia e no apartamento triplex no guaruja.a conducao coercitiva foi rascunhada no gabinete do pgr rodrigo janot na noite desta quintafeira quando ele reuniu a forcatarefa dos investigadores de emergencia a coluna revelou a reuniao nesta madrugada.,fake
uniforme unissex em todas escolas do brasil projeto de lei para 2018,o objetivo e que os pequenos possam escolher as roupas que as deixem mais confortaveis. todas escolas voltadas ao ensino primario para criancas com idades a partir dos 6 anos estao no futuro projeto. algumas instituicoes ja reformularam os uniformes para deixalos iguais para meninos e meninas. enquanto isso outras comecaram a permitir que os alunos usem pecas de acordo com o genero com o qual possuem identificacao. o dinheiro que temos alocado hoje e especificamente direcionado ao combate do bullying homofobico nas escolas garantindo que as criancas nao tenham suas vidas arruinadas por nenhum tipo de assedio moral e possam assim atingir seu pleno potencial disse um portavoz do mec o portavoz disse que politicas que tornem as escolas mais inclusivas serao incentivadas. como foi o caso da escola federal menino cazuza que recebeu um subsidio do mec e foi uma das pioneiras nos uniformes genderless. la os meninos podem usar saias e meninas podem usar calcas. a inclusao dos transgeneros e extremamente importante pra nos disse a ativista dos direitos humanos paula rogerio ao site folha.com no universo da moda o genderless tem marcado presencas nas passarelas como vimos na ultima edicao da sao paulo fashion week e tambem em outras das semanas de moda mais importantes do mundo. e_nao so. a tendencia se estendeu ao mercado da fast fashion por aqui a ca lancou neste ano uma linha de roupas sem distincao de genero. apesar das criticas o anuncio foi bem recebido pela comunidade lgbt. a ideologia de genero que exige o uniforme unissex no colegio pedro ii nao e uma liberdade individual e mediar ate o sexo pelo estado. o colegio pedro ii um dos mais tradicionais do rio de janeiro acabou com a distincao de uniformes por genero. e a chamada ideologia de genero que tenta entrar nos curriculos escolares brasileiros. a manchete repercutiu e gerou debates na semana indo parar ate_mesmo no encontro com fatima bernardes. meninos por exemplo agora tem o direito de usar saias.,fake
senado aprova bolsa prostituta de r 2.00000 por mes,uma proposta polemica de autoria da senadora maria rita do pt foi aprovada no ano passado por maioria de votos. tratase do pagamento de uma bolsa mensal no valor de r 2.00000 dois mil reais para garotas de programa em todo pais.o objetivo da bolsa e dar a essas mulheres a possibilidade de terem uma vida mais digna pois o dinheiro deve ser prioritariamente utilizado com prevencao de doencas explicou a senadora.segundo ela o projeto tem interesse publico pois tambem tem o objetivo de disponibilizar pra clientela um servico de melhor qualidade ja_que as meninas poderao se cuidar melhor pagar tratamentos esteticos frequentar academias etc.o projeto de lei vai ser submetido a sancao da presidente dilma e deve entrar em vigor ate o inicio da copa de 2014.,fake
contra tudo e todos luiz inacio lula da silva recebera o nobel da paz por edison brito,contra tudo e contra todos luiz inacio lula da silva recebera o nobel da paz. tornandose o primeiro brasileiro laureado com o premio. nao e um exercicio de futurismo de adivinhacao ou um chute de charlatao. e a constatacao da obviedade. o granfinale de uma obra que teve inicio no seu governo o bolsafamilia. programa de transferencia de renda que retirou o brasil da pobreza absoluta. deu visibilidade e esperanca a quase 40 milhoes de brasileiros. os que passavam fome hoje tem o que comer.e chover no molhado reafirmar queo bolsa familia tem um custo muito baixo aos cofres publicosaqueceu a economiapromoveu melhorias na saude da populacao de baixa rendatrouxe melhorias na educacao da populacao de baixa rendareduziu o trabalho infantilaumentou o empoderamento das mulheressuperou velhos preconceitoso bolsa familia incentiva os pobres a fazer filhos.o dinheiro do bolsa familia e gasto com roupas de marca.efeitopreguica o bolsa familia acomoda e sustenta vagabundos.bolsa familia estimula corrupcao local e clientelismo.o bf e considerado internacionalmente como o principal instrumento de transferencia de renda do mundo pela organizacao das nacoes unidas onu. o bolsa familia foi apontado em 2013 pela organizacao das nacoes unidas para alimentacao e agricultura fao como uma das principais estrategias adotadas pelo pais que resultaram na superacao da fome retirando assim o pais do mapa da fome mundial. adicionalmente a associacao internacional de seguranca social aiss concedeu ao brasil um prestigioso premio internacional devido ao carater inovador de reducao da pobreza trazido pelo bolsa familia considerado o mais importante do mundo dentro dos grupos de programas de transferencia condicional de renda. a instituicao espera ainda_que o bolsa familia sirva de exemplo para que mais paises implementam programas similares em beneficio de seus cidadaos . carta capital. o grifo e meu.segundo a fao atualmente existe no mundo 805 milhoes de pessoas em estado de fome cronica. a fome cronica e uma carencia constante de alimentos suficientes para manter o organismo em perfeito funcionamento.os individuos ou populacoes sujeitos a fome cronica pertencem a comunidades pobres sao pessoas desnutridas e que desenvolvem diversas doencas em consequencia da falta de nutrientes necessarios para a constituicao de saude fisica e intelectual.quem tem fome nao pode esperar o bolo crescer. por_isso os olhos do mundo se voltam para o brasil. por_isso lula e constantemente convidado a explicar o funcionamento do bolsa familia. recentemente na italia voltou a afirmar que e preciso que a gente continue fazendo politica de transferencia de renda para os mais pobres. e preciso que a gente socialize essas informacoes com os paises mais pobres da america latina e da africa. e preciso que a gente leve tecnologia pra esses paises que a gente leve financiamento pra esses paises para que a gente possa poder em 2025 acabar com a fome na africa que foi um compromisso que nos assumimos numa reuniao da uniao africana. eu estou convencido companheiros italianos eu estou convencido companheiro martina companheiro primeiroministro renzi que o brasil provou que e possivel acabar com a fome no mundo.a preocupacao do expresidente com o problema da fome e uma constante. para kenneth m. quinn presidente da world food prize foundation luiz inacio lula da silva e o maior e mais apaixonado lutador contra a fome no mundo. quinn foi embaixador dos estados unidos e trabalhou durante 32 anos no departamento de estado americano.a world food prize foundation premia cidadaos que contribuem significativamente para o combate a fome no mundo. lula foi premiado ou homenageado por diversas instituicoes desde_que deixou a presidencia29052014 sao paulo sp medalha knowledge advancing social justice conhecimento para o avanco da justica social da universidade brandeis eua21052014 santa cruz de la sierra bolivia honoris causa da universidade de aquino30042014 santo andre sp titulo de cidadao de santo andre23042014 salamanca espanha tivemos que enfrentar o preconceito das elites que nunca confiaram na capacidade do povo diz lula doutor honoris causa de salamanca4122013 sao bernardo do campo sp doutor honoris causa da universidade federal do abc17102013 cidade do mexico premio interamerica2013 15102013 buenos aires argentina doutor honoris causa da universidade de buenos aires662013 quito equador doutor honoris causa pela universidad andina simon bolivar doutor honoris causa pela escuela politecnica del litoral orden nacional de san lorenzo562013 lima peru doutor honoris causa pela universidad san marcos medalha cidade de lima1752013 buenos aires argentina doutor honoris causa pela universidad nacional de cuyo doutor honoris causa pela universidad nacional de san juan doutor honoris causa pela universidad nacional de cordoba doutor honoris causa pela universidad nacional de la plata doutor honoris causa pela universidad nacional de tres de febrero doutor honoris causa pela universidad nacional de lanus doutor honoris causa pela universidad nacional de san martin doutor honoris causa pela facultad latinoamericana de ciencias sociales flacso mencao honrosa domingo faustino sarmiento premio josue de castro2242013 nova york eua premio em busca da paz do international crisis group1732013 cotonou benin ordem nacional do benin1232013 brasilia df premio darcy ribeiro educacao132013 redencao ce doutor honoris causa da unilab e titulo de cidadao de redencao e de aracape2732013 rio de janeiro rj premio bacurau morhan27112012 rio de janeiro rj primeiro premio pirelli22112012 nova deli india premio indira gandhi pela paz desarmamento e desenvolvimento 20102482012 sao paulo sp ordem do merito judiciario do tribunal regional do trabalho da 2o regiao2282012 toronto canada premio nelson mandela de direitos humanos2072012 maputo mocambique premio jose aparecido de oliveira da comunidade dos paises de lingua portuguesa2152012 sao paulo sp lula recebe titulo de cidadao paulistano e medalha anchieta1552012 middelburg holanda lula agradece pelo premio das quatro liberdades recebido na holanda452012 rio de janeiro rj lula recebe titulo de doutor honoris causa das cinco universidades publicas do rio242012 barcelona espanha expresidente lula recebe premio internacional da catalunha 2012 pelo combate a pobreza e a desigualdade13122011 sao paulo sp personalidade de destaque no premio cut democracia e liberdade sempre9112012 washington eua africare26102011 cidade do mexico mexico premio amalia solorzano13102011 des moines eua world food prize29092011 gdasnk polonia premio lech walesa27092011 paris franca doutor honoris causa pelo instituto de estudos politicos de paris sciences po20092011 salvador ba doutor honoris causa pela universidade federal da bahia08092011 lisboa portugal medalha leonardo da vinci05082011 bogota colombia cidadao de bogota22072011 recife pe doutor honoris causa pela universidade federal de pernambuco22072011 recife pe doutor honoris causa pela universidade federal rural de pernambuco22072011 recife pe doutor honoris causa pela universidade estadual de pernambuco19072011 sao paulo sp fiesp exposicao milhoes de lulas21062011 washington eua world food prize06062011 sao paulo sp premio top etanol personalidade de destaque15042011 cadiz espanha premio libertad cortes de cadiz30032011 coimbra portugal doutor honoris causa pela universidade de coimbra29032011 lisboa portugal premio nortesul de direitos humanos28012011 vicosa mg doutor honoris causa pela universidade federal de vicosaextraida do httpwww.institutolula.orgpremiosehomenagensrecebidosporlulaapo.... e o reconhecimento internacional ao homem que tem como meta extinguir a fome e as injusticas sociais em todo o mundo. os conservadores e fascistas dirao que ele so recebeu estas honrarias por que os estrangeiros nao sabem o que acontece dentro do pais. a estes eu direi e justamente o contrario. o brasileiro e que nao sabe o que acontece no pais. mal informado que e pela imprensa golpista. nao existe culpa e sim maldade.a lista por exemplo deve ter causado surpresa em muitas pessoas. nao e pra menos a midia capitaneada pela globo mantem o cidadao no obscurantismo. mentindo manipulando escondendo a verdade. entao sem tirar meritos de ninguem o lula ganhara o nobel. primeiro pelas razoes expostas acima. segundo a paz mundial tao almejada por todos passa necessariamente pelo fim da pobreza e das injusticas sociais. o nobel dara mais forca para que lula leve adiante esta batalha.,fake
jovem e violentada e estuprada em bh por 54 manifestantes pro pt,uma jovem estudante de publicidade foi estuprada por 54 manifestantes pro dilma apos reclamar de algazarra em frente ao seu estabelecimento comercial. o crime sexual aconteceu em belo horizonte e chocou o brasil inteiro pelo requinte de violencia.a jovem bianca buzatto cesarini 26 anos foi barbaramente violentada apos se indispor com um grupo de manifestantes prodilma na vila cemig em belo horizonte minas gerais.ela reclamou de um grupo de aproximadamente 500 manifestantes prodilma que protagonizavam uma passeata na rua em que possui um restaurante self servisse. segundo ela eles estavam fazendo batuques e invocando entidades espirituais da umbanda. fizeram isso diante de meu restaurante porque em nossa fachada esta escrito nesta casa servimos ao senhor. foi uma atitude de provocacao deles.ela partiu em direcao aos manifestantes e disse saiam daqui seus macumbeiros. so podia ser petralha estas desgracas. saiam daqui seus desgracados. neste momento recebeu um soco em seu rosto e diversos chutes dos manifestantes. um grupo de aproximadamente 50 homens tirou o corpo desmaiado da rua e levou para uma casa abandonada. la tiraram a roupa de bianca e cometeram os mais barbaros atos de violencia sexual. com o sangue da vitima escreveram em uma das paredes a frase nao vai ter golpe.a violencia aconteceu por volta de 13h mas o corpo da vitima foi encontrado as 17h. desmaiada e ainda despida tinha marcas de violencia por todo o corpo. no exame de corpo delito encontraram semen na vagina anus boca orelha e cabelo. segundo a vitima ela teria sido violentada por 3 horas consecutivas onde alternava lucidez e desmaios.,fake
pabllo vittar ameca deixar o brasil caso bolsonaro seja eleito em 2018,a declaracao teve muito impacto nas redes sociais e viralizou qual sua opiniao sobre essa polemica compartilhe com seus amigos.apesar de faltar mais de um ano a eleicao presidencial de 2018 ja esta gerando grande repercussao. e um dos possiveis candidatos e o deputado federal jair bolsonaro pscrj. o parlamentar tem muito apoio popular apesar_de alguns grupos temerem sua candidatura.o crescimento da popularidade de jair bolsonaro nao agrada nenhum pouco o publico lgbt isso motivou o cantor e drag queen pabllo vittar a fazer uma forte declaracao em seu twitter. o cantor e compositor postou a seguinte mensagemse bolsonaro ganhar em 2018 eu declaro toda a minha carreira encerrada no brasil. nao tem como viver no mesmo pais que esse homema declaracao teve muito impacto nas redes sociais e viralizou qual sua opiniao sobre essa polemica compartilhe com seus amigos.,fake
globo shell exxon itau psdb estadao os patrocinadores do evento de sergio moro,vamos dar uma olhadinha em quem sao os patrocinadores do evento de sergio moro1 psdb e dem moro nao prendeu a irma de aecio que continuou negociando propinas e foi presa e solta pelo stf em 2017. em quase 5 anos de lava jato moro nao prendeu nenhum membro do psdb nem do dem.2shell exxon bp statoil todas elas foram beneficiadas pelo governo temer amigo de moro levaram todo o petroleo do presal por um preco 300 vezes mais barato que o valor de mercado. na inglaterra temer e chamado de mishell temer pois esta envolvido com negocios espurios da empresa. mais de 1 trilhao de prejuizo ao brasil. quem organizou a venda foi jose serra e aloysio nunes do psdb.3 itau e santander o itau teve 25 bilhoes de dividas fiscais perdoadas no governo temer e o santander aquele banco que mandou seus correntistas nao votarem em dilma e votarem em aecio teve 300 milhoes de reais perdoados.4 bradesco o bradesco foi beneficiado por um erro do banco do brasil no governo temer e ganhou 5 bilhoes de reais ao vender titulos que nao valiam nada. que sorte ne5 globo folha estadao as tres empresas que alimentam a fama do juiz e tentaram transformalo em uma figura heroica e honesta simbolo do combate a corrupcao. mas a mascara caiu.mostre essa foto para seus amigos que ainda acreditam nesse juiz bandido que ganha milhoes dando palestras em nome de uma fama fabricada pela midia item 5 e enfrenta acusacoes de pedidos de propinas. nenhum grande bandido esta preso na lava jato todos ja estao soltos e a operacao e apenas um instrumento de pereguicao politica ao expresidente lula.,fake
ministro da china diz o que se deve fazer no brasil,o primeiroministro chines wen jiabao fez essas recomendacoes aos paises emergentes pena de morte por crimes comprovados nenhuma sociedade honesta e trabalhadora merece viver com tanto medo. a eliminacao de criminosos perigosos assusta o resto dos criminosos. a seguranca publica crescera e seus gastos cairao drasticamente. no futuro isso se refletira na cultura e no comportamento das pessoas. castigo severo para os politicos corrompidos voces nao os punem principalmente os que estao no mandato que dizimam os cofres publicos. na china pena de morte e devolucao do dinheiro. investimento quintuplicado na educacao um pais que quer crescer deve produzir os melhores profissionais do mundo. reducao drastica da carga fiscal e reforma fiscal imediata o governo nao deve perseguir industrias e empresas. os seus encargos fiscais sao exagerados confiscatorios injustos e desordenados. reduza 80 de salarios e gastos de politicos voce tem a politica mais cara do mundo. o politico deve entender que e um funcionario publico obrigado a dar seu trabalho e conhecimento em beneficio de seu pais e_nao um rei. investir mudando a cultura do povo as pessoas ja nao acreditam no governo ou na sua politica nao respeitam as instituicoes nao acreditam em suas leis ou em sua propria cultura. o povo se acostumou a desordem do governo e passou a ver a corrupcao a violencia e a deterioracao dos servicos publicos como normal. reducao de maioridade para 16 anos o mundo esta envelhecendo ... seus paises geralmente tratam adolescentes de 15 a 18 anos como criancas que nao sao responsaveis por suas acoes e proibem o trabalho. erro fatal quando e necessaria mao de obra renovada. essa contradicao hipocrita da lei serve apenas para criar criminosos perigosos que quando completarem 18 anos estarao formados para o crime. um povo complacente que so assiste como os corruptos roubam dinheiro subornando os de colarinho branco esta chamando o atraso. se essa mensagem for enviada a cada um de seus contatos faremosum otimo trabalho e muitos pensariam sobre o que poderia ser feito para mudar essa realidade. alguma ideia pode ocorrer a alguem. nao podemos permitir que este maravilhoso pais onde vivemos continue a desmoronar por_causa de uma classe politica corrupta e leis que nao servem para nada. nossa classe politica corrupta continua nos roubando e nada acontece. isso nos atinge e nada acontece. ela pisoteanos e nada acontece. nos tira os poucos centavos que ganhamos honestamente e nada acontece e no_entanto continuamos como cordeiros para o abate e nada acontece ... muitas pessoas estao dizendo que e hora de reagir... vamos fazer algo e hora de nao nos deixarmos mais violentar. os corruptos nao vao encaminhar esta mensagem.,fake
